id,name,type,date,spotifyurl,imageurl
72ZfMxLCPG8mlWC0TXfZQi,Wonderful Wonderful,album,2017-09-22,https://open.spotify.com/album/72ZfMxLCPG8mlWC0TXfZQi,https://i.scdn.co/image/88e94af5bed92f81fd28c18fd95257f116437fdb

1iBK18lnIYHPCuafFJKJBU,Battle Born,album,2012-01-01,https://open.spotify.com/album/1iBK18lnIYHPCuafFJKJBU,https://i.scdn.co/image/7039f25268712044b0eb5b003a297a3ac343d1d2

7cuwIlQNnnwVlfosv2Zm6U,Battle Born (Deluxe Edition),album,2012-01-01,https://open.spotify.com/album/7cuwIlQNnnwVlfosv2Zm6U,https://i.scdn.co/image/4a87528a68f27e59647fd0fe3effdbe7589085a2

4o3RJndRhHxkieQzQGhmbw,Sam's Town,album,2006-10-02,https://open.spotify.com/album/4o3RJndRhHxkieQzQGhmbw,https://i.scdn.co/image/f5b17b1d4e3ceaba22a4e003d56dcb06b6cbfd67

0oogCakQdXvjSXkVfycQfe,Smart Aleck Kill,single,2017-07-28,https://open.spotify.com/album/0oogCakQdXvjSXkVfycQfe,https://i.scdn.co/image/87d0ad1bd534d5eb39ea8be1464073d71cd3e8e5

0dXzrOfFmSXgqqnSA9r3dN,Skin: The Remixes,album,2017-04-07,https://open.spotify.com/album/0dXzrOfFmSXgqqnSA9r3dN,https://i.scdn.co/image/9744da3652c8b681e6df0e2bc24514e6f1493ded

7Cm40RB5q8h4Ds7PSxHSgF,Times We Had,single,2017-06-09,https://open.spotify.com/album/7Cm40RB5q8h4Ds7PSxHSgF,https://i.scdn.co/image/11998557504fdbd30de66e51d5f7178051d43123

7xnG1xrtBou3iqLZlagCFQ,Holding Back (Remixes),single,2016-07-29,https://open.spotify.com/album/7xnG1xrtBou3iqLZlagCFQ,https://i.scdn.co/image/bba9d3ce1d7e21d15c0f7bd2c485656b04983893

7tTmjGw2FtTcQUgz4mS7Kk,Meant To Be (Ta-ku Remix),single,2016-09-16,https://open.spotify.com/album/7tTmjGw2FtTcQUgz4mS7Kk,https://i.scdn.co/image/5eb7302439cf27812ea8040e0bee48b3670daf50

2TCICrcDXypaYWbndctMxY,Meant To Be (Fono Remix),single,2016-09-09,https://open.spotify.com/album/2TCICrcDXypaYWbndctMxY,https://i.scdn.co/image/5eb7302439cf27812ea8040e0bee48b3670daf50

1uEcMM8oKXaVnETBFXINyu,All Night,single,2016-02-13,https://open.spotify.com/album/1uEcMM8oKXaVnETBFXINyu,https://i.scdn.co/image/7cf8a0e11f1955282ea2530faa05f84a6d7974ae

1P29D0CPo7YeQnUUL13SEh,Durt,album,2016-10-28,https://open.spotify.com/album/1P29D0CPo7YeQnUUL13SEh,https://i.scdn.co/image/f9bfb850ede7955c8dab416eb68d92fa7223d791

4QTgcEnlreAN3bz4IgkmKM,Yours - EP,single,2016-08-18,https://open.spotify.com/album/4QTgcEnlreAN3bz4IgkmKM,https://i.scdn.co/image/3c9d467e5b19a7f1bebef693dac0acf3c88e8fc0

2fwlg1ISeCslPrp7WR0Y0w,Warm,single,2015-02-23,https://open.spotify.com/album/2fwlg1ISeCslPrp7WR0Y0w,https://i.scdn.co/image/7b40e6f2825d86b69286b2349eaee22af9b3b3e2

1JxMnTBDb8eiZVbVATB7xB,Shivers - EP,single,2015-09-11,https://open.spotify.com/album/1JxMnTBDb8eiZVbVATB7xB,https://i.scdn.co/image/e864e408b33cc29b354c63eae9ae2e0e3ee55654

18m8NDyw2dxRPqrhNOdvoq,Big Picture (Remix) - EP,album,2017-02-24,https://open.spotify.com/album/18m8NDyw2dxRPqrhNOdvoq,https://i.scdn.co/image/efb9e37f6a9aefda10563d8ba677ef70a5c4ef0f

6Q9oWSLNgNd5WStqiPopBO,The Beautiful & Damned,album,2017-12-15,https://open.spotify.com/album/6Q9oWSLNgNd5WStqiPopBO,https://i.scdn.co/image/25e6552068b779a9f637c14e099dc170c6c2ba4e

2BbQVcYZkoFpz2A60NAa9v,New Rules (Remixes),single,2017-11-03,https://open.spotify.com/album/2BbQVcYZkoFpz2A60NAa9v,https://i.scdn.co/image/02310b54eda3b0c9e0c983f60b80aab7c25b3cee

3GHh9Ey74p3KrSOzJ3n7FA,Shivers (Isaac Tichauer Remix),single,2015-10-02,https://open.spotify.com/album/3GHh9Ey74p3KrSOzJ3n7FA,https://i.scdn.co/image/e864e408b33cc29b354c63eae9ae2e0e3ee55654

2dLhjjRSQH2YuCtYsBjRPF,Meant To Be (salute Remix),single,2016-09-16,https://open.spotify.com/album/2dLhjjRSQH2YuCtYsBjRPF,https://i.scdn.co/image/5eb7302439cf27812ea8040e0bee48b3670daf50

1r3UenAoUbL4gjvP2wWCb8,After...,album,2017-06-16,https://open.spotify.com/album/1r3UenAoUbL4gjvP2wWCb8,https://i.scdn.co/image/9f6bb4e0841dba8bbf85f1837a0a6598127c1717

4ur5ScuzIK1K5gDldSQ4cP,U G - Single,single,2017-08-04,https://open.spotify.com/album/4ur5ScuzIK1K5gDldSQ4cP,https://i.scdn.co/image/a17a4fc6ca82a2c83359c53ba8e6bd053180ea49

5FdkncPQXIFNXG90t2SQxJ,Freedom of Expression on Barragán,album,2016-03-04,https://open.spotify.com/album/5FdkncPQXIFNXG90t2SQxJ,https://i.scdn.co/image/3cfd6c689333d0be757525f820d0fae9b636cf8a

7J0JKlkAnNFiTV5kc4CqU5,Drift Remixed,album,2010-11-02,https://open.spotify.com/album/7J0JKlkAnNFiTV5kc4CqU5,https://i.scdn.co/image/7bd2a348ed788bb3f6d67aa4325959e8cdb7cfe3

6ksKo8U1chYzLazQw37Wna,Parallels,album,2017-09-08,https://open.spotify.com/album/6ksKo8U1chYzLazQw37Wna,https://i.scdn.co/image/b360aa2cea249f7ac4965b54fd2b1e89532f1d4a

7omwERR7zfwUHtGjUtPShX,Fated,album,2015-05-05,https://open.spotify.com/album/7omwERR7zfwUHtGjUtPShX,https://i.scdn.co/image/9d6a6839c8fb36253915cb62da9f7e57264bd8fc

7vkJkRUh0pk06jOLZoA41U,DJ Sona,single,2015-02-23,https://open.spotify.com/album/7vkJkRUh0pk06jOLZoA41U,https://i.scdn.co/image/e9409628cd8b94ed42894bf7da67cf9d0e48c6c9

77kUhBY5cUFObz1FHQiDMc,Drift,album,2009-06-09,https://open.spotify.com/album/77kUhBY5cUFObz1FHQiDMc,https://i.scdn.co/image/c0d3379c973195a4fd15016c18eb74d7c28f8040

0NnBapbP6zFanmwsxu1lNL,Don't Mind Me ft. Whoarei - Single,single,2015-04-08,https://open.spotify.com/album/0NnBapbP6zFanmwsxu1lNL,https://i.scdn.co/image/bb49f85fc2af2cf4583fc96bfbe236afde109226

7b5O8GijjVJc780Tsd4nZC,"Get Physical Music Presents: Body Language, Vol. 17 by WhoMadeWho",album,2016-04-01,https://open.spotify.com/album/7b5O8GijjVJc780Tsd4nZC,https://i.scdn.co/image/4c940c15ceb70241d5946f46a238b329c9669e3f

3L4wUhGelZ8wyJ13O1jerU,Views/Octopus EP,album,2006-01-01,https://open.spotify.com/album/3L4wUhGelZ8wyJ13O1jerU,https://i.scdn.co/image/3e6fc1e2b2dabc9b3acf2fddde7bae6c1503f676

0ejS2eVcUPTUlqLs4FJAaD,No Reality - EP,single,2016-04-08,https://open.spotify.com/album/0ejS2eVcUPTUlqLs4FJAaD,https://i.scdn.co/image/21b69921876c17caeac8a1012f708acd17101663

2OQEN1i5o1p2LLwDmZDuSu,Rhodes Experience by Tasos Giasiranis,album,2014-06-30,https://open.spotify.com/album/2OQEN1i5o1p2LLwDmZDuSu,https://i.scdn.co/image/ca60d5ff02f01738be22c5ae986686f370bfe3c3

16lOZWe0480OLjnQISkpTc,Home,album,2013-01-22,https://open.spotify.com/album/16lOZWe0480OLjnQISkpTc,https://i.scdn.co/image/d92ad3a7121e04f9516ad7c26d509ed82ce787a5

5U4PNkFp9xlqruNcmhOsl4,Here Lies Pollyn (2003-2016) [The Remixes],album,2017-09-29,https://open.spotify.com/album/5U4PNkFp9xlqruNcmhOsl4,https://i.scdn.co/image/551990a52eb859d39e8485dd66eaf2d14268a245

2dkGAXeFuTcEMwdrRyQOIa,All Points Back to U (feat. Steve Spacek) - Single,single,2017-06-16,https://open.spotify.com/album/2dkGAXeFuTcEMwdrRyQOIa,https://i.scdn.co/image/a17a4fc6ca82a2c83359c53ba8e6bd053180ea49

1ghJ0IzmG6V3pnN5bESfmS,New Glass (Watch Remix) [feat. nosaj thing],single,2017-09-06,https://open.spotify.com/album/1ghJ0IzmG6V3pnN5bESfmS,https://i.scdn.co/image/a3810f3d05e0a6751428379f00644e05060d1751

1KAoVZscpMkteyHKfOrAYb,Fly,single,2017-03-03,https://open.spotify.com/album/1KAoVZscpMkteyHKfOrAYb,https://i.scdn.co/image/38b5b9425ff2fa25adc4f35ba539dd4bf22d87d1

0d7CkzJxr1H2KX9F87ZcZF,Village Party,album,2014-07-14,https://open.spotify.com/album/0d7CkzJxr1H2KX9F87ZcZF,https://i.scdn.co/image/60ef2f45c7290c5cbced93f49a5448571051b10a

4e4E3cruorwsk3QnRwML84,Village Party 2: Heaven's Gate,album,2015-11-20,https://open.spotify.com/album/4e4E3cruorwsk3QnRwML84,https://i.scdn.co/image/a8e45fd72e7478a2c325ce8ad593a0c5024d56dd

6SAbVYegGdw5kWLXutz51N,See Me High - Single,single,2016-07-29,https://open.spotify.com/album/6SAbVYegGdw5kWLXutz51N,https://i.scdn.co/image/f51afaee6c7d8f76a314fda19122e96eb0096625

6are8A8H8VuS6kn2SarTK9,Still Calling,single,2016-11-29,https://open.spotify.com/album/6are8A8H8VuS6kn2SarTK9,https://i.scdn.co/image/a5ec6ea35a952b369b0034296c31325125855ad8

4FF156Qvx9uyZY8ZMDivqI,Club Wiley,album,2013-06-04,https://open.spotify.com/album/4FF156Qvx9uyZY8ZMDivqI,https://i.scdn.co/image/f6c85e4813341382973c9c2d4d01807412c086e7

0bEFpQcSRFJ46hkzECnhO7,Really Don't (Freestyle),single,2017-08-03,https://open.spotify.com/album/0bEFpQcSRFJ46hkzECnhO7,https://i.scdn.co/image/604d8be5a6c62d6330409ea0e0678abcb94e6b32

1GG3Q31mnJaSaoBU5BJl4L,Like MacGyver,single,2017-12-01,https://open.spotify.com/album/1GG3Q31mnJaSaoBU5BJl4L,https://i.scdn.co/image/8159b2683ef4b46dc2ca8cc4635a9aa3707a56d1

1dMSMn5RExI2NpbkNNCw3c,Hands Clean,single,2017-06-02,https://open.spotify.com/album/1dMSMn5RExI2NpbkNNCw3c,https://i.scdn.co/image/038e95dfa45997705096de3b341dd4d599a718e3

6QTJYYuZIcPbStSV3XMUZj,Village Party III: Stoner Symphony,album,2017-01-18,https://open.spotify.com/album/6QTJYYuZIcPbStSV3XMUZj,https://i.scdn.co/image/a5ec6ea35a952b369b0034296c31325125855ad8

6odJHGObpCPy6GAIhUSe5B,Pressure,single,2017-05-25,https://open.spotify.com/album/6odJHGObpCPy6GAIhUSe5B,https://i.scdn.co/image/4a507ca103fa2cc1ef90c668a75b3c5d24280453

2ajn8LDh0syyPu9WDqDuzJ,Tangerine Dream,album,2016-06-12,https://open.spotify.com/album/2ajn8LDh0syyPu9WDqDuzJ,https://i.scdn.co/image/cf82f9294b1e6cb9a567dc7b0b42129ad63ba466

5ZEBuYX0m0VReSlyPuaqCz,(B)Link,single,2017-03-31,https://open.spotify.com/album/5ZEBuYX0m0VReSlyPuaqCz,https://i.scdn.co/image/0e207bd4f643fae5166e53a554863b8e3d76602b

7qTzXXyW1iFenIu0lHxbm1,Fuck Em,single,2016-09-23,https://open.spotify.com/album/7qTzXXyW1iFenIu0lHxbm1,https://i.scdn.co/image/61468543bc945c5f75b6adc738688a4f0f4823d4

0xVj1VqRwSCH7pbQWJ1Q2o,Synthia Part 1: Dial Tone,album,2017-09-21,https://open.spotify.com/album/0xVj1VqRwSCH7pbQWJ1Q2o,https://i.scdn.co/image/038e95dfa45997705096de3b341dd4d599a718e3

5CoqkCUgiKIRnIHZ5nysz8,Red Pill - Single,single,2016-05-20,https://open.spotify.com/album/5CoqkCUgiKIRnIHZ5nysz8,https://i.scdn.co/image/aac4940a5824d3f13a62f4ddbf9e151410746fd3

23QrrqBc7JfZMrI8E54OgY,*one singular flame emoji ep* (Spotify Version),album,2015-03-31,https://open.spotify.com/album/23QrrqBc7JfZMrI8E54OgY,https://i.scdn.co/image/3a17409803d79b5680cc41b7268fb8b7d200c7ec

1ijSrIijYoUAwUlrgaf1Id,Quicksilver,single,2016-09-24,https://open.spotify.com/album/1ijSrIijYoUAwUlrgaf1Id,https://i.scdn.co/image/b3cc7ec5efabb016d8fb5dff69ecae4dd907ef10

6iU8JPnD0ogEMQh6vbVk4r,Visions,single,2017-08-13,https://open.spotify.com/album/6iU8JPnD0ogEMQh6vbVk4r,https://i.scdn.co/image/038e95dfa45997705096de3b341dd4d599a718e3

1ZHg62IgEFDR6eVHvxtZ2v,Automatic (feat. Mick Jenkins) - Single,single,2016-08-26,https://open.spotify.com/album/1ZHg62IgEFDR6eVHvxtZ2v,https://i.scdn.co/image/1866cf1471986f0893f473f27055fe46255d04e4

0rMbDNlrNMdj4Bh0dpfN92,Hanalei / Open/Close,single,2013-07-23,https://open.spotify.com/album/0rMbDNlrNMdj4Bh0dpfN92,https://i.scdn.co/image/1db5684f5d8a9d60907c1c72d5b74f1f081eae3c

2jCXlmKwdvQ8kHIbgNuIq8,Catch My Death / How It Ends,single,2013-07-23,https://open.spotify.com/album/2jCXlmKwdvQ8kHIbgNuIq8,https://i.scdn.co/image/f652839c558e91420a05f81a127763bde229baab

3rHJQrfEcBeSaLPuLwKR6F,The Uplift Mofo Party Plan,album,1987,https://open.spotify.com/album/3rHJQrfEcBeSaLPuLwKR6F,https://i.scdn.co/image/08bbd9b1965e8076ac7db283778df97eed494da2

0fLhefnjlIV3pGNF9Wo8CD,Californication,album,1999-06-08,https://open.spotify.com/album/0fLhefnjlIV3pGNF9Wo8CD,https://i.scdn.co/image/2da4d0271d9e4b1f37fd6c195e671d77ed61ca8f

37eXSZNVEY3XthbJzTGIIo,Dark Necessities,single,2016-05-05,https://open.spotify.com/album/37eXSZNVEY3XthbJzTGIIo,https://i.scdn.co/image/560af78cea7816e2f73d7abee550093741e975be

10Oqhoq2akSJnurJOPk8xT,Freaky Styley,album,1985-08-16,https://open.spotify.com/album/10Oqhoq2akSJnurJOPk8xT,https://i.scdn.co/image/a522aaf480ce2b32a75c8ae04be1bf803f09bb6a

5QxFTj8ar3blXVyVEo2rxD,Red Hot Chili Peppers,album,1984-08-10,https://open.spotify.com/album/5QxFTj8ar3blXVyVEo2rxD,https://i.scdn.co/image/1d34e0235015e1605cceab9b9931dcf932786f1c

1oOkcBu5bgkUzZTvKD1m8z,Mother's Milk,album,1989-08-16,https://open.spotify.com/album/1oOkcBu5bgkUzZTvKD1m8z,https://i.scdn.co/image/5aee5b7aca9d5ee63308e79dedeb6e52fb720e03

2Y9IRtehByVkegoD7TcLfi,Californication (Deluxe Version),album,1999-06-08,https://open.spotify.com/album/2Y9IRtehByVkegoD7TcLfi,https://i.scdn.co/image/2da4d0271d9e4b1f37fd6c195e671d77ed61ca8f

40M8gGFOLMaBIqRECAaoMa,The Getaway,single,2016-05-27,https://open.spotify.com/album/40M8gGFOLMaBIqRECAaoMa,https://i.scdn.co/image/560af78cea7816e2f73d7abee550093741e975be

1jWKVgnHX8nwR551hQNx5K,By The Way,album,2002-07-09,https://open.spotify.com/album/1jWKVgnHX8nwR551hQNx5K,https://i.scdn.co/image/0efaf4d918fa1de42dbe8cdca0a1763b418fcfdf

5nsPxa5DcIGon1O3qxLSvL,Goodbye Angels (Video Version),single,2017-06-16,https://open.spotify.com/album/5nsPxa5DcIGon1O3qxLSvL,https://i.scdn.co/image/544f790a10d0b86162ac0ae51f99a8d6f36b21ef

0uFQ39Gnk0RQGzdW9gswNa,We Turn Red,single,2016-06-10,https://open.spotify.com/album/0uFQ39Gnk0RQGzdW9gswNa,https://i.scdn.co/image/560af78cea7816e2f73d7abee550093741e975be

2rQ135imvelvp89D8eEZOi,One Hot Minute (Deluxe Version),album,1995-09-12,https://open.spotify.com/album/2rQ135imvelvp89D8eEZOi,https://i.scdn.co/image/54dbe9ffc85eccbe41d93b327806b860483c8bf6

7xl50xr9NDkd3i2kBbzsNZ,Stadium Arcadium (U.S. Version),album,2006-05-09,https://open.spotify.com/album/7xl50xr9NDkd3i2kBbzsNZ,https://i.scdn.co/image/55b6dee8efb5e78dee6c6e81650ca8e27b6dccfd

6deiaArbeoqp1xPEGdEKp1,By The Way (Deluxe Version),album,2002-07-09,https://open.spotify.com/album/6deiaArbeoqp1xPEGdEKp1,https://i.scdn.co/image/0efaf4d918fa1de42dbe8cdca0a1763b418fcfdf

74cQBDmkkzRBntR064f0SD,One Hot Minute,album,1995-09-12,https://open.spotify.com/album/74cQBDmkkzRBntR064f0SD,https://i.scdn.co/image/7bebe3ae621faec0b18dd524ad2f22f627c65e41

5wZtSIvijWCMc1vlPFqAyB,I'm With You,album,2011-08-29,https://open.spotify.com/album/5wZtSIvijWCMc1vlPFqAyB,https://i.scdn.co/image/02ffe96d555f36ba45daae369787d45112842f7b

30Perjew8HyGkdSmqguYyg,Blood Sugar Sex Magik (Deluxe Version),album,1991-09-24,https://open.spotify.com/album/30Perjew8HyGkdSmqguYyg,https://i.scdn.co/image/0fe6b80fd539eb74825b58c3fa62db459fa76b68

4KH87wsKlXVnaRLmX3GN9I,"Dj Honda Recordings Japan Presents: The Best of H, Vol.2",album,2014-01-31,https://open.spotify.com/album/4KH87wsKlXVnaRLmX3GN9I,https://i.scdn.co/image/a774173e1d6b60d76d9aed54460facf0b7640534

1gqGPdt7metcuKFK6lTOuM,"Hoodrat Hop, Vol.6",album,2015-05-19,https://open.spotify.com/album/1gqGPdt7metcuKFK6lTOuM,https://i.scdn.co/image/3e7ebc33805d72e99aed40feedbb6e055f0c867e

5gK2l2LgWY0BA4p9uy27z6,Black On Both Sides,album,1999-10-12,https://open.spotify.com/album/5gK2l2LgWY0BA4p9uy27z6,https://i.scdn.co/image/92318aa7d2f53b162e1fd6c46287efa6ec0f002f

20hPLDTLj8FwWr9NhJPhBw,The King of G-Funk (Remix Tribute to Nate Dogg) [Deluxe Version],album,2017-02-03,https://open.spotify.com/album/20hPLDTLj8FwWr9NhJPhBw,https://i.scdn.co/image/6201f6cde8e33dfedd90adedae94eb640b292d01

5ydx8HEoTmJrxZuPKcTU4V,Pilot Talk: Trilogy,album,2017-06-09,https://open.spotify.com/album/5ydx8HEoTmJrxZuPKcTU4V,https://i.scdn.co/image/201b254e18a558e87459f44637ed7bef0a24a550

17Js5qAhSwjfz1AHSfH1uY,A Tribute to The King of G-Funk (Deluxe Version),album,2015-04-14,https://open.spotify.com/album/17Js5qAhSwjfz1AHSfH1uY,https://i.scdn.co/image/40f4c866a83936725f22aa5df00d293350f3b0f6

11cVBbfOAdGzq6lMMscDOC,The Ecstatic,album,2009-06-01,https://open.spotify.com/album/11cVBbfOAdGzq6lMMscDOC,https://i.scdn.co/image/fcb77b93a7669ab644417e1d60eaff83c0da16ea

1UXGqiFqwXnoAWplWZqHhr,Magnetic Arts + (feat. Mos Def),single,2014-03-28,https://open.spotify.com/album/1UXGqiFqwXnoAWplWZqHhr,https://i.scdn.co/image/fb6babba16ee0df66a8b7bf8183244e3c142ef96

1rcAHpxQ1OOFWziuvj3WS7,Life In Marvelous Times,single,2008,https://open.spotify.com/album/1rcAHpxQ1OOFWziuvj3WS7,https://i.scdn.co/image/365faeb7451de271a75e6f8441aacf7420e9e139

7uTKdTOwlVYGZEgrpiNC8y,"Dj Honda Recordings Japan Presents: The Best of H, Vol.1",album,2014-01-23,https://open.spotify.com/album/7uTKdTOwlVYGZEgrpiNC8y,https://i.scdn.co/image/098c7e8d941d0b5fe0f9e0c7854d383a2e5764c3

76Wi3LBIgYWoFaOb5zaOAw,Grassroots - The Prologue - Deluxe Edition,album,2015-09-18,https://open.spotify.com/album/76Wi3LBIgYWoFaOb5zaOAw,https://i.scdn.co/image/9e71358546f5b80f11b59fcc104b4c685470b69e

6MGLjgaBfHSsWl1A06mW4j,AT.LONG.LAST.A$AP,album,2015-05-26,https://open.spotify.com/album/6MGLjgaBfHSsWl1A06mW4j,https://i.scdn.co/image/98d6a4fd1c9f1e09e0ec3a574da8454ac680ca1d

7MBiJL8Pd9NdGT1LqOwI2A,"Sex, Love & Money",single,2004-01-01,https://open.spotify.com/album/7MBiJL8Pd9NdGT1LqOwI2A,https://i.scdn.co/image/29e077b896216cc6142463643c5b5d2c65074d6b

3NLe9CEBsgve7wMC1gn07C,Circles,single,2016-10-28,https://open.spotify.com/album/3NLe9CEBsgve7wMC1gn07C,https://i.scdn.co/image/fbaac59a21193e07b0b839cc095f1e073460f598

2moCtEgLC4jEuDh0Faon9A,What Yall Wanted,single,2014-06-30,https://open.spotify.com/album/2moCtEgLC4jEuDh0Faon9A,https://i.scdn.co/image/e8b28ccba4d9141fccc65162e6e000d4aa321f54

7Lm1t0xUxim3lzsEqr08s6,Numbers On The Boards,single,2013-01-01,https://open.spotify.com/album/7Lm1t0xUxim3lzsEqr08s6,https://i.scdn.co/image/d0da2c0d2aedb75d905d17de99054f51b79f9e8d

71IStP4eghyPIH6EOTu0Om,Millions,single,2013-01-01,https://open.spotify.com/album/71IStP4eghyPIH6EOTu0Om,https://i.scdn.co/image/09ce5c3359db00c66ff2d1c9e4aaffe151d1873f

2o0RmV1da2Zypws6h3WNvV,Drug Dealers Anonymous,single,2016-06-23,https://open.spotify.com/album/2o0RmV1da2Zypws6h3WNvV,https://i.scdn.co/image/602d35d45bfffbf32156022dfb7670021d34001d

3uUBozvqtXx5W0yyStrj2b,King Push – Darkest Before Dawn: The Prelude,album,2015-12-18,https://open.spotify.com/album/3uUBozvqtXx5W0yyStrj2b,https://i.scdn.co/image/33a0407e71d2a1b3c53bb96fd5f5f0196987488b

0IoiCReUTgS8veAp98cHIA,My Name Is My Name,album,2013-01-01,https://open.spotify.com/album/0IoiCReUTgS8veAp98cHIA,https://i.scdn.co/image/6f59865c5fad5cf1f13af47e2748a958b3f6a59d

4xKFQrfj75miFz8URY5Ft4,Fear of God II,album,2011,https://open.spotify.com/album/4xKFQrfj75miFz8URY5Ft4,https://i.scdn.co/image/1689e8ab646d859665d1e36ee787fad628e8aeb8

7e51fH5KpL87BCIVO068fh,Spotify Sessions,album,2014-06-10,https://open.spotify.com/album/7e51fH5KpL87BCIVO068fh,https://i.scdn.co/image/85c5480784abf3fdbb33ba9e738034fbda748bf4

1yGMiLrxd3lNG0EPUPEBwJ,Lunch Money,single,2014-11-19,https://open.spotify.com/album/1yGMiLrxd3lNG0EPUPEBwJ,https://i.scdn.co/image/9bba49ebd77c2b21747b42c2708d8eca6768c463

5iRg02JTWrvBTAKvnpMjW7,H.G.T.V. Freestyle,single,2016-10-14,https://open.spotify.com/album/5iRg02JTWrvBTAKvnpMjW7,https://i.scdn.co/image/7396d8c6af4f93fec049ca26c9784648de751e44

1BXlBg7Rc1qKMG06IJY9A4,Still Ya Pusha,album,2013-03-16,https://open.spotify.com/album/1BXlBg7Rc1qKMG06IJY9A4,https://i.scdn.co/image/d1dcb683ab2058d34ad44923e9c16d32ce550eed

6a7D4xTcFcNeiKSbqawMlO,Trouble Again - Spotify Exclusive,single,2013-01-01,https://open.spotify.com/album/6a7D4xTcFcNeiKSbqawMlO,https://i.scdn.co/image/a6199b0b638351e69ac966aba421095f482a09c4

23vvbZr2ZDlJNZftFAkCqO,Kala,album,2007-08-20,https://open.spotify.com/album/23vvbZr2ZDlJNZftFAkCqO,https://i.scdn.co/image/c3c27443471a3a0d42ea35e5241ef8741abdcd9e

0EvXxnehixDxidlqMufZDc,P. O. W. A,single,2017-02-08,https://open.spotify.com/album/0EvXxnehixDxidlqMufZDc,https://i.scdn.co/image/c8bf3365ff6915171b3d0e12519c01f048d8e68f

0kDsFuKKld4os96qx0n8TY,Arular,album,2005-04-25,https://open.spotify.com/album/0kDsFuKKld4os96qx0n8TY,https://i.scdn.co/image/affaa39476b91985a7967aa977d6bda7db0d6a5f

1PpIFAZoyreFvxwqcl5Z9H,Y.A.L.A.,single,2013-10-22,https://open.spotify.com/album/1PpIFAZoyreFvxwqcl5Z9H,https://i.scdn.co/image/48cf85aaeaca727cac2b76a051dae47db9170d61

3dAxXNscIj0p53lBMEziYR,Matangi,album,2013-01-01,https://open.spotify.com/album/3dAxXNscIj0p53lBMEziYR,https://i.scdn.co/image/4d7d62e51147b5bbb1feb1ad387e47675b06b058

40rt6iOpJdpGRCoxvka3a7,"Matahdatah Scroll 01 ""Broader Than A Border""",single,2015-06-30,https://open.spotify.com/album/40rt6iOpJdpGRCoxvka3a7,https://i.scdn.co/image/b98565c0fa07b48626952be72ffd3253d0bc3224

0sNNGFlf4bUpYX8ToSLmSg,XXXO,single,2010-07-12,https://open.spotify.com/album/0sNNGFlf4bUpYX8ToSLmSg,https://i.scdn.co/image/b54e97fcede1a9cdac30b3558db7accca45f40c1

1JV2adHIREQSZWTCrn6CbW,Bad Girls (The Remixes),single,2012-01-01,https://open.spotify.com/album/1JV2adHIREQSZWTCrn6CbW,https://i.scdn.co/image/957735a101de206afb299668c30b7c3cefa6b503

74KeHOT63NBZ2GYtflmkro,AIM (Deluxe),album,2016-09-09,https://open.spotify.com/album/74KeHOT63NBZ2GYtflmkro,https://i.scdn.co/image/0626037549a46135c225773d99d536254101cfe8

4YPkUAvqLRWOSairP5Rs0D,Come Walk With Me,single,2013-09-03,https://open.spotify.com/album/4YPkUAvqLRWOSairP5Rs0D,https://i.scdn.co/image/b7800ecc0d7b85ec15ec5321db302fd1dee2a609

4TwsJYvv9rS7p3T9XpLPhQ,Bring The Noize,single,2013-06-18,https://open.spotify.com/album/4TwsJYvv9rS7p3T9XpLPhQ,https://i.scdn.co/image/a6ea3ee6494c3f5319762c5bc2aa14e010c85e1d

2lQg76mQtKRzfBHoH7xcAy,It Takes A Muscle,single,2010-12-20,https://open.spotify.com/album/2lQg76mQtKRzfBHoH7xcAy,https://i.scdn.co/image/9ea6056b9e17a7d3bcb0484d11c2fc37e2ad7972

5c4JW9TBpawiv9pI2vrNsE,Kala (Expanded),album,2008-11-24,https://open.spotify.com/album/5c4JW9TBpawiv9pI2vrNsE,https://i.scdn.co/image/c3c27443471a3a0d42ea35e5241ef8741abdcd9e

0Tzmggiu4m2tGVknmnFvwL,M.I.A.'s Sexodus Re-Loaded With War (feat. War Syntaire),single,2015-05-25,https://open.spotify.com/album/0Tzmggiu4m2tGVknmnFvwL,https://i.scdn.co/image/04c6939e2d0d42ed06150b2996265ba941e4a190

5Tjfoh5LTky4uBdHDtP5Zu,Bad Girls,single,2012-01-01,https://open.spotify.com/album/5Tjfoh5LTky4uBdHDtP5Zu,https://i.scdn.co/image/9aebcb21d5004034c00b1ba16282be8cd1f5b5a3

6IH1d0LM9ITTPY1BTSXolc,/\/\ /\ Y /\,album,2010-07-09,https://open.spotify.com/album/6IH1d0LM9ITTPY1BTSXolc,https://i.scdn.co/image/d826f9c15e1d9f941cf7dea9cea151f17696d573

0tn4OkXyDMemo4zWthSdu0,Oracular Spectacular,album,2008-02-11,https://open.spotify.com/album/0tn4OkXyDMemo4zWthSdu0,https://i.scdn.co/image/8fd3fb193cbacbfda98c5fc03174b0a120c607a3

